Country,Date,realGDP,realPersInc,unempRate,indProd,retailSales,recBinary
Canada,5/1/2014,101.08,98.93367427,0.07,100.73,97.1934,0
Canada,6/1/2014,101.22,99.09168791,0.07,101.58,98.2731,0
Canada,7/1/2014,101.35,99.02956766,0.071,100.99,98.6928,0
Canada,8/1/2014,101.45,98.80433917,0.07,99.31,98.5809,0
Canada,9/1/2014,101.51,98.58433608,0.069,101.21,99.0869,1
Canada,10/1/2014,101.5,98.51604782,0.067,102.03,98.9726,1
Canada,11/1/2014,101.41,98.54680533,0.067,101.66,99.2361,1
Canada,12/1/2014,101.24,98.52139412,0.067,102.07,99.987,1
Canada,1/1/2015,101.01,98.3034544,0.066,101.39,97.3567,1
Canada,2/1/2015,100.75,97.9211401,0.068,100.75,98.5203,1
Canada,3/1/2015,100.49,97.48444659,0.068,100.14,99.3644,1
Canada,4/1/2015,100.26,97.09377328,0.068,99.28,99.4343,1
Canada,5/1/2015,100.06,96.76784557,0.068,98.36,99.2315,1
Canada,6/1/2015,99.9,96.48613932,0.069,99.16,99.7351,1
Canada,7/1/2015,99.77,96.23594224,0.068,100.62,100.0616,1
Canada,8/1/2015,99.67,96.06657025,0.07,101.71,100.8707,1
Canada,9/1/2015,99.58,96.05612923,0.071,99.55,101.6612,1
Canada,10/1/2015,99.5,96.25587185,0.07,99.33,100.9594,1
Canada,11/1/2015,99.42,96.51741812,0.071,99.65,101.7755,1
Canada,12/1/2015,99.34,96.60291209,0.071,100.09,101.0293,1
Canada,1/1/2016,99.24,96.31846649,0.072,101,102.7968,1
Canada,2/1/2016,99.13,95.78541463,0.073,100.21,104.6926,1
Canada,3/1/2016,98.99,95.26149484,0.071,99.18,102.8551,1
Canada,4/1/2016,98.87,94.96813467,0.071,98.85,103.7319,1
Canada,5/1/2016,98.78,94.87521854,0.069,94.95,102.3748,1
Canada,6/1/2016,98.75,94.84755913,0.068,97.31,102.5683,1
Canada,7/1/2016,98.78,94.76622545,0.07,99.71,103.03,0
Canada,8/1/2016,98.84,94.62126157,0.069,100.35,103.5011,0
Canada,9/1/2016,98.94,94.44664292,0.069,101.78,104.6553,0
Canada,10/1/2016,99.05,94.28624809,0.069,101.22,104.9771,0
Canada,11/1/2016,99.2,94.24567935,0.069,102.52,106.0031,0
Canada,12/1/2016,99.37,94.45454869,0.069,103.54,105.9099,0
Canada,1/1/2017,99.57,94.99192443,0.067,104.37,107.9386,0
Canada,2/1/2017,99.77,95.62976961,0.066,104.14,107.4978,0
Canada,3/1/2017,99.97,96.0248012,0.067,104.21,109.1674,0
Canada,4/1/2017,100.13,95.9035296,0.065,104.35,110.2261,0
Canada,5/1/2017,100.26,95.4012317,0.066,105.47,110.2261,0
Canada,6/1/2017,100.34,94.80114026,0.064,105.74,110.5152,0
Canada,7/1/2017,100.37,94.33421929,0.063,106.29,110.5899,0
Canada,8/1/2017,100.37,93.9365579,0.061,105.54,110.0232,1
Canada,9/1/2017,100.36,93.44131816,0.062,106.2,109.4449,1
Canada,10/1/2017,100.34,92.75619195,0.062,105.31,112.502,1
Canada,11/1/2017,100.32,92.19256448,0.06,106.81,110.7647,1
Canada,12/1/2017,100.31,92.19768223,0.058,107.86,109.4729,1
Canada,1/1/2018,100.3,93.07874923,0.058,106.91,109.5545,1
Canada,2/1/2018,100.29,94.41327206,0.058,108.37,109.1558,1
Canada,3/1/2018,100.28,95.54202337,0.058,109.75,110.0162,1
Canada,4/1/2018,100.27,95.9318837,0.059,109.12,109.1301,1
Canada,5/1/2018,100.27,95.68252569,0.059,109.16,112.1569,1
Canada,6/1/2018,100.26,95.09149086,0.06,110.02,111.4969,1
Canada,7/1/2018,100.25,94.42571137,0.058,111.2,111.4223,1
Canada,8/1/2018,100.22,93.80404447,0.06,111.26,111.4526,1
Canada,9/1/2018,100.18,93.30072768,0.059,110.65,111.9913,1
Canada,10/1/2018,100.12,92.96934858,0.058,110.71,112.0799,1
Canada,11/1/2018,100.06,92.76754915,0.056,109.52,111.3081,1
Canada,12/1/2018,100,92.6251142,0.057,109.21,111.2428,1
Canada,1/1/2019,99.96,92.47919502,0.058,108.5,110.858,1
Canada,2/1/2019,99.95,92.29993375,0.058,107.42,111.0865,1
Canada,3/1/2019,99.96,92.06670075,0.057,109.06,111.8141,0
Canada,4/1/2019,99.98,91.76791948,0.057,110.46,111.6882,0
Canada,5/1/2019,100.01,91.43104554,0.054,110.67,111.0259,0
Canada,6/1/2019,100.02,91.09405198,0.056,110.22,111.3524,0
Canada,7/1/2019,100.01,90.79303093,0.057,108.37,111.4433,0
Canada,8/1/2019,99.99,90.5562627,0.057,108.5,111.7465,0
Canada,9/1/2019,99.97,90.41,0.055,107.97,111.7418,0
